trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
692,False,"{'a': 0.0009540138101018634, 'e': 0.0009540138101018634}",20,5,26.77248251420772,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.0009444736720008447, 'e': 0.0009444736720008447}",30,18,23.52798306297004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.0009350289352808363, 'e': 0.0009350289352808363}",20,0,27.494202860658653,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.0009256786459280278, 'e': 0.0009256786459280278}",25,13,24.030525381032668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.0009164218594687476, 'e': 0.0009164218594687476}",25,14,21.89336750313868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.0009072576408740601, 'e': 0.0009072576408740601}",20,0,26.346969554769572,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
698,False,"{'a': 0.0008981850644653195, 'e': 0.0008981850644653195}",20,8,17.34740926395784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.0008892032138206663, 'e': 0.0008892032138206663}",30,11,34.508677434571496,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.0008803111816824596, 'e': 0.0008803111816824596}",25,1,37.07273523728445,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.000871508069865635, 'e': 0.000871508069865635}",20,13,9.739210358542874,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.0008627929891669787, 'e': 0.0008627929891669787}",20,2,33.68551283726765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.0008541650592753089, 'e': 0.0008541650592753089}",20,8,20.813264450516762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.0008456234086825558, 'e': 0.0008456234086825558}",30,15,-16.32772388294398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
705,False,"{'a': 0.0008371671745957302, 'e': 0.0008371671745957302}",20,0,33.741537401768866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
706,False,"{'a': 0.0008287955028497729, 'e': 0.0008287955028497729}",20,6,25.864116606847226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.0008205075478212752, 'e': 0.0008205075478212752}",20,6,30.99320568562695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.0008123024723430624, 'e': 0.0008123024723430624}",25,6,32.137079798950865,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.0008041794476196318, 'e': 0.0008041794476196318}",20,12,13.17793187726435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.0007961376531434354, 'e': 0.0007961376531434354}",30,5,39.04500202805314,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.0007881762766120011, 'e': 0.0007881762766120011}",20,14,10.201413938197835,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.000780294513845881, 'e': 0.000780294513845881}",20,16,7.228550518589606,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.0007724915687074222, 'e': 0.0007724915687074222}",20,9,19.687541379216526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.000764766653020348, 'e': 0.000764766653020348}",25,15,18.70191426826193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.0007571189864901445, 'e': 0.0007571189864901445}",30,16,25.182152334902895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.000749547796625243, 'e': 0.000749547796625243}",30,20,19.68893160773069,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.0007420523186589907, 'e': 0.0007420523186589907}",20,7,22.20515640217124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.0007346317954724008, 'e': 0.0007346317954724008}",20,15,10.897866259218658,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.0007272854775176767, 'e': 0.0007272854775176767}",30,18,24.457037012872355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.0007200126227424999, 'e': 0.0007200126227424999}",30,12,30.742942306640526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.0007128124965150749, 'e': 0.0007128124965150749}",20,9,19.89099692292079,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,11,17.403576841788546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,7,25.277087715737636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,8,28.671992706649736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,3,34.03151270372425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,15,9.807182662762964,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,28.99397066132977,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,1,29.302813561651373,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,10,19.781221614635996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,9,19.319766415514774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,5,33.279483341776405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,24,10.246658252106062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,0,28.610243648031616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,3,27.770561536818796,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,8,18.16340852168961,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,0,35.99530049067416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0, 'e': 0}",25,13,22.624660502873894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,9,26.75261897180864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,1,28.20884703675318,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,8,23.433188348452678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,11,33.802089382390335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,20,9.13841031025744,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,13,13.17724902807489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,6,22.933642819029807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,13,12.986855955697555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,0,36.344666971363026,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,True,"{'a': 0, 'e': 0}",25,6,34.120964125718196,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,0,29.151072000675427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,11,16.12169096058272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,12,15.856211703474765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,9,20.83235579116738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,2,30.57520875317728,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,14,19.170991185101126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,13,12.721343667102367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,10,18.418485287153707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,9,29.40671358545752,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,16,14.577528722442379,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,7,29.24772561875938,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,11,25.640569079505408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,14,12.851670983889502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,0,26.0497712958949,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",35,13,36.22949955663696,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",35,15,37.5211075787184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",35,12,36.83597766565164,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,11,27.635343645478837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",20,9,21.95852034808075,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",25,16,19.035964152899485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",30,18,21.375497964554956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",30,17,26.089551048027126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,12,15.749298267237997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,10,19.594642663543507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
